timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
80045671,80045562,-0.054382607,0.14832869,-0.07054831
80066653,80066552,0.0024971608,0.185523,-0.06288412
80085853,80085752,0.0010106819,0.22518267,-0.072993964
80109664,80109563,-0.066716686,0.2527344,-0.06582358
80132655,80132550,-0.06630885,0.28757372,-0.05257731
80153691,80153590,-0.13541993,0.3259992,-0.05550521
80173670,80173557,-0.15824743,0.28356355,-0.06667457
80195653,80195550,-0.10020316,0.21536358,-0.0830366
80216659,80216550,-0.044669293,0.13087939,-0.09860899
80236664,80236563,-0.021933563,0.0436536,-0.101977795
80260660,80260551,-0.011282827,-0.038653456,-0.11426283
80283653,80283551,-0.042841457,-0.061421257,-0.09795391
80304655,80304552,-0.05408634,-0.054133616,-0.07532562
80324669,80324560,-0.04597348,-0.011419632,-0.047990687
80346656,80346555,-0.06622337,0.058219627,-0.041349627
80366662,80366561,-0.09851771,0.06785986,-0.032006178
80386665,80386564,-0.13793929,0.0064867022,-0.055180892
80407661,80407549,-0.16707394,-0.11906806,-0.10102101
80429665,80429564,-0.20122373,-0.2296784,-0.14234617
80451678,80451560,-0.21967977,-0.26595035,-0.17215252
80470659,80470558,-0.24290541,-0.25442588,-0.16924037
80493652,80493551,-0.27864927,-0.19236428,-0.184356
80513672,80513561,-0.31863374,-0.10416467,-0.22394349
80534664,80534553,-0.32004148,0.0040705116,-0.2312852
80555657,80555549,-0.29419357,0.074814446,-0.24036856
80577660,80577552,-0.25852418,0.11068926,-0.2661155
80597650,80597549,-0.24090645,0.08393305,-0.30097836
80618658,80618551,-0.20187463,0.063784964,-0.2905772
80640660,80640554,-0.1576278,0.027883839,-0.3038065
80660654,80660549,-0.15202276,-0.024287606,-0.30877906
80680669,80680565,-0.17794028,-0.084322706,-0.32916135
80703662,80703554,-0.19121636,-0.17086709,-0.34620202
80723662,80723558,-0.18716186,-0.25773537,-0.34378654
80746665,80746551,-0.14716294,-0.29745412,-0.36668417
80772878,80772777,-0.11055469,-0.24846192,-0.38033202
80792660,80792559,-0.060973696,-0.19624269,-0.39002702
80816658,80816554,-0.031839438,-0.15235567,-0.40572834
