timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
72870806,32767,32767,32767,0,32767,32767
72875722,32767,32767,32767,32767,32767,32767
72880809,32767,32767,32767,32767,-58,32767
72884807,32767,32767,32767,32767,32767,32767
72889724,32767,32767,32767,32767,-34,32767
72894811,32767,32767,32767,32767,32767,32767
72899724,32767,32767,32767,-35,-15,32767
72904800,32767,32767,32767,32767,32767,32767
72909715,32767,32767,32767,32767,32767,32767
72914955,32767,32767,32767,32767,-52,32767
72918733,32767,32767,32767,32767,32767,32767
72923799,32767,32767,32767,-29,-20,32767
72928722,32767,32767,32767,32767,32767,32767
72933813,32767,32767,32767,32767,32767,32767
72938717,32767,32767,32767,32767,-57,32767
72943815,32767,32767,32767,32767,32767,32767
72948864,32767,32767,32767,-23,-45,32767
72953807,32767,32767,32767,32767,32767,32767
72958005,32767,32767,32767,32767,-20,32767
72962730,32767,32767,32767,32767,32767,32767
72967041,32767,32767,32767,32767,32767,32767
72970727,32767,32767,32767,32767,-33,32767
72974719,32767,32767,32767,-34,32767,32767
72978801,32767,32767,32767,32767,32767,32767
72982827,32767,32767,32767,32767,-38,32767
72987723,32767,32767,32767,32767,32767,32767
72992794,32767,32767,32767,32767,-24,32767
72996811,32767,32767,32767,-5,32767,32767
73000847,32767,32767,32767,32767,32767,32767
73004711,32767,32767,32767,32767,-27,32767
73008714,32767,32767,32767,32767,32767,32767
73012807,32767,32767,32767,32767,32767,32767
73016812,32767,32767,32767,32767,-34,32767
73021740,32767,32767,32767,1,32767,32767
73026795,32767,32767,32767,32767,-19,32767
73030816,32767,32767,32767,32767,32767,32767
73035722,32767,32767,32767,32767,32767,32767
73040803,32767,32767,32767,32767,-48,32767
73045730,32767,32767,32767,32767,32767,32767
73050799,32767,32767,32767,-37,-33,32767
73055736,32767,32767,32767,32767,32767,32767
73060791,32767,32767,32767,32767,-20,32767
73065717,32767,32767,32767,32767,32767,32767
73070975,32767,32767,32767,32767,-9,32767
73074799,32767,32767,32767,-15,32767,32767
73079917,32767,32767,32767,32767,32767,32767
73084801,32767,32767,32767,32767,-34,32767
73088947,32767,32767,32767,32767,32767,32767
73092714,32767,32767,32767,32767,32767,32767
73096800,32767,32767,32767,32767,-36,32767
73100722,32767,32767,32767,-23,32767,32767
73104791,32767,32767,32767,32767,32767,32767
73109818,32767,32767,32767,32767,-50,32767
73113887,32767,32767,32767,32767,32767,32767
73118733,32767,32767,32767,32767,-26,32767
73122940,32767,32767,32767,2,32767,32767
73126717,32767,32767,32767,32767,32767,32767
73130720,32767,32767,32767,32767,-33,32767
73134830,32767,32767,32767,32767,32767,32767
73138801,32767,32767,32767,32767,32767,32767
73143727,32767,32767,32767,32767,-49,32767
73147811,32767,32767,32767,32767,32767,32767
73152722,32767,32767,32767,-39,-26,32767
73157801,32767,32767,32767,32767,32767,32767
73162730,32767,32767,32767,32767,-13,32767
73167803,32767,32767,32767,32767,32767,32767
73172733,32767,32767,32767,32767,32767,32767
73177804,32767,32767,32767,-39,-51,32767
73182723,32767,32767,32767,32767,32767,32767
73186807,32767,32767,32767,32767,-26,32767
73191721,32767,32767,32767,32767,32767,32767
73196817,32767,32767,32767,32767,-13,32767
73201948,32767,32767,32767,-29,32767,32767
73206802,32767,32767,32767,32767,32767,32767
73211730,32767,32767,32767,32767,-49,32767
73216792,32767,32767,32767,32767,32767,32767
73221732,32767,32767,32767,32767,-36,32767
73225804,32767,32767,32767,-8,32767,32767
73230723,32767,32767,32767,32767,-13,32767
73235933,32767,32767,32767,32767,32767,32767
73240722,32767,32767,32767,32767,32767,32767
73244997,32767,32767,32767,32767,-42,32767
73248724,32767,32767,32767,32767,32767,32767
73252716,32767,32767,32767,-25,32767,32767
73256805,32767,32767,32767,32767,-47,32767
73260832,32767,32767,32767,32767,32767,32767
73264824,32767,32767,32767,32767,-14,32767
73269774,32767,32767,32767,32767,32767,32767
73274756,32767,32767,32767,32767,32767,32767
73279810,32767,32767,32767,-44,-48,32767
73284714,32767,32767,32767,32767,32767,32767
73289802,32767,32767,32767,32767,-34,32767
73294724,32767,32767,32767,32767,32767,32767
73299812,32767,32767,32767,32767,-16,32767
73303802,32767,32767,32767,-30,32767,32767
73308722,32767,32767,32767,32767,32767,32767
73313792,32767,32767,32767,32767,-42,32767
73318716,32767,32767,32767,32767,32767,32767
73323810,32767,32767,32767,32767,-28,32767
73328725,32767,32767,32767,-26,32767,32767
73333807,32767,32767,32767,32767,-15,32767
73338713,32767,32767,32767,32767,32767,32767
73342801,32767,32767,32767,32767,32767,32767
73347723,32767,32767,32767,32767,-36,32767
73352791,32767,32767,32767,-10,32767,32767
73357887,32767,32767,32767,32767,-23,32767
73362815,32767,32767,32767,32767,32767,32767
73366943,32767,32767,32767,32767,32767,32767
73370711,32767,32767,32767,32767,-38,32767
73374728,32767,32767,32767,32767,32767,32767
73378727,32767,32767,32767,-18,32767,32767
73382759,32767,32767,32767,32767,-45,32767
73386721,32767,32767,32767,32767,32767,32767
73391874,32767,32767,32767,32767,-21,32767
73406726,32767,32767,32767,-33,-57,32767
73411821,32767,32767,32767,32767,32767,32767
73415796,32767,32767,32767,32767,-34,32767
73420728,32767,32767,32767,32767,32767,32767
73425817,32767,32767,32767,32767,-20,32767
73430729,32767,32767,32767,-17,32767,32767
73435810,32767,32767,32767,32767,32767,32767
73440716,32767,32767,32767,32767,-57,32767
73445810,32767,32767,32767,32767,32767,32767
73450736,32767,32767,32767,32767,-43,32767
73454816,32767,32767,32767,-19,32767,32767
73459722,32767,32767,32767,32767,-19,32767
73464800,32767,32767,32767,32767,32767,32767
73469725,32767,32767,32767,32767,32767,32767
73474806,32767,32767,32767,32767,-58,32767
73479949,32767,32767,32767,-29,32767,32767
73484801,32767,32767,32767,32767,-45,32767
73489724,32767,32767,32767,32767,32767,32767
73493816,32767,32767,32767,32767,-15,32767
73498729,32767,32767,32767,32767,32767,32767
73503794,32767,32767,32767,-13,32767,32767
73508716,32767,32767,32767,32767,-49,32767
73513934,32767,32767,32767,32767,32767,32767
73518722,32767,32767,32767,32767,-35,32767
73523801,32767,32767,32767,32767,32767,32767
73528716,32767,32767,32767,-7,-22,32767
73533806,32767,32767,32767,32767,32767,32767
73537813,32767,32767,32767,32767,32767,32767
73542716,32767,32767,32767,32767,-48,32767
73547805,32767,32767,32767,32767,32767,32767
73552731,32767,32767,32767,32767,-34,32767
73557792,32767,32767,32767,-29,32767,32767
73562743,32767,32767,32767,32767,-16,32767
73567802,32767,32767,32767,32767,32767,32767
73571808,32767,32767,32767,32767,32767,32767
73576735,32767,32767,32767,32767,-43,32767
73581826,32767,32767,32767,-20,32767,32767
73586724,32767,32767,32767,32767,-29,32767
73591803,32767,32767,32767,32767,32767,32767
73596713,32767,32767,32767,32767,-15,32767
73601818,32767,32767,32767,32767,32767,32767
73606783,32767,32767,32767,-26,32767,32767
73610797,32767,32767,32767,32767,-42,32767
73615733,32767,32767,32767,32767,32767,32767
73620802,32767,32767,32767,32767,-27,32767
73625723,32767,32767,32767,32767,32767,32767
73630806,32767,32767,32767,-15,-14,32767
73635867,32767,32767,32767,32767,32767,32767
73640823,32767,32767,32767,32767,32767,32767
73645713,32767,32767,32767,32767,-49,32767
73649807,32767,32767,32767,32767,32767,32767
73653962,32767,32767,32767,3,-18,32767
73657711,32767,32767,32767,32767,32767,32767
73661727,32767,32767,32767,32767,32767,32767
73665808,32767,32767,32767,32767,-24,32767
73669911,32767,32767,32767,32767,32767,32767
73674736,32767,32767,32767,32767,32767,32767
73679818,32767,32767,32767,1,-51,32767
73684722,32767,32767,32767,32767,32767,32767
73689837,32767,32767,32767,32767,-34,32767
73693811,32767,32767,32767,32767,32767,32767
73698727,32767,32767,32767,32767,32767,32767
73703836,32767,32767,32767,32767,-56,32767
73708726,32767,32767,32767,-35,32767,32767
73713795,32767,32767,32767,32767,-43,32767
73718717,32767,32767,32767,32767,32767,32767
73723798,32767,32767,32767,32767,-26,32767
73728734,32767,32767,32767,32767,32767,32767
73732816,32767,32767,32767,-19,32767,32767
73737722,32767,32767,32767,32767,-47,32767
73742730,32767,32767,32767,32767,32767,32767
73747794,32767,32767,32767,32767,-34,32767
73752724,32767,32767,32767,32767,32767,32767
73757948,32767,32767,32767,-29,-19,32767
73762728,32767,32767,32767,32767,32767,32767
73767811,32767,32767,32767,32767,32767,32767
73771815,32767,32767,32767,32767,-45,32767
73776733,32767,32767,32767,32767,32767,32767
73781815,32767,32767,32767,-12,-25,32767
73786720,32767,32767,32767,32767,32767,32767
73791918,32767,32767,32767,32767,-11,32767
73796736,32767,32767,32767,32767,32767,32767
73801803,32767,32767,32767,32767,32767,32767
73805823,32767,32767,32767,2,-36,32767
73809895,32767,32767,32767,32767,32767,32767
73813713,32767,32767,32767,32767,32767,32767
73817713,32767,32767,32767,32767,-35,32767
73821812,32767,32767,32767,32767,32767,32767
73825844,32767,32767,32767,32767,32767,32767
73830726,32767,32767,32767,32767,-49,32767
73835815,32767,32767,32767,-48,32767,32767
73839820,32767,32767,32767,32767,-27,32767
73843794,32767,32767,32767,32767,32767,32767
73847714,32767,32767,32767,32767,32767,32767
73851725,32767,32767,32767,32767,-33,32767
73855810,32767,32767,32767,32767,32767,32767
73859812,32767,32767,32767,-30,32767,32767
73864728,32767,32767,32767,32767,-49,32767
73869795,32767,32767,32767,32767,32767,32767
73874718,32767,32767,32767,32767,-36,32767
73878811,32767,32767,32767,32767,32767,32767
73883736,32767,32767,32767,-16,32767,32767
73888800,32767,32767,32767,32767,-51,32767
73893724,32767,32767,32767,32767,32767,32767
73898810,32767,32767,32767,32767,-36,32767
73903719,32767,32767,32767,32767,32767,32767
73908795,32767,32767,32767,-16,-17,32767
73913869,32767,32767,32767,32767,32767,32767
73917813,32767,32767,32767,32767,32767,32767
73922889,32767,32767,32767,32767,-45,32767
73927803,32767,32767,32767,32767,32767,32767
73931948,32767,32767,32767,2,-21,32767
73935712,32767,32767,32767,32767,32767,32767
73939711,32767,32767,32767,32767,32767,32767
73943803,32767,32767,32767,32767,-27,32767
73947852,32767,32767,32767,32767,32767,32767
73952738,32767,32767,32767,32767,32767,32767
73956912,32767,32767,32767,2,-45,32767
73961733,32767,32767,32767,32767,32767,32767
73965938,32767,32767,32767,32767,-15,32767
73969716,32767,32767,32767,32767,32767,32767
73973714,32767,32767,32767,32767,32767,32767
73977816,32767,32767,32767,32767,-15,32767
73981818,32767,32767,32767,32767,32767,32767
73986722,32767,32767,32767,-36,32767,32767
73991820,32767,32767,32767,32767,-36,32767
73995811,32767,32767,32767,32767,32767,32767
74001816,32767,32767,32767,32767,-22,32767
74005808,32767,32767,32767,32767,32767,32767
74010731,32767,32767,32767,-29,32767,32767
74015814,32767,32767,32767,32767,-48,32767
74020729,32767,32767,32767,32767,32767,32767
74025803,32767,32767,32767,32767,-36,32767
74030732,32767,32767,32767,32767,32767,32767
74034737,32767,32767,32767,-17,-10,32767
74039793,32767,32767,32767,32767,32767,32767
74044927,32767,32767,32767,32767,32767,32767
74049799,32767,32767,32767,32767,-46,32767
74054739,32767,32767,32767,32767,32767,32767
74059791,32767,32767,32767,-19,-33,32767
74064716,32767,32767,32767,32767,32767,32767
74069899,32767,32767,32767,32767,-20,32767
74073794,32767,32767,32767,32767,32767,32767
74078864,32767,32767,32767,32767,32767,32767
74083815,32767,32767,32767,-6,-48,32767
74087855,32767,32767,32767,32767,32767,32767
74091733,32767,32767,32767,32767,-13,32767
74095713,32767,32767,32767,32767,32767,32767
74099814,32767,32767,32767,32767,32767,32767
74103793,32767,32767,32767,32767,-19,32767
74108730,32767,32767,32767,-6,32767,32767
74112806,32767,32767,32767,32767,32767,32767
74117733,32767,32767,32767,32767,-47,32767
74121885,32767,32767,32767,32767,32767,32767
74125719,32767,32767,32767,32767,-14,32767
74129719,32767,32767,32767,32767,32767,32767
74133814,32767,32767,32767,2,32767,32767
74137802,32767,32767,32767,32767,-17,32767
74142727,32767,32767,32767,32767,32767,32767
74146808,32767,32767,32767,32767,32767,32767
74151733,32767,32767,32767,32767,-43,32767
74156818,32767,32767,32767,32767,32767,32767
74161725,32767,32767,32767,-27,-25,32767
74166807,32767,32767,32767,32767,32767,32767
74171739,32767,32767,32767,32767,-11,32767
74176800,32767,32767,32767,32767,32767,32767
74181731,32767,32767,32767,32767,32767,32767
74185805,32767,32767,32767,-19,-37,32767
74190713,32767,32767,32767,32767,32767,32767
74195795,32767,32767,32767,32767,-17,32767
74200878,32767,32767,32767,32767,32767,32767
74205821,32767,32767,32767,32767,32767,32767
74209906,32767,32767,32767,-9,-45,32767
74213714,32767,32767,32767,32767,32767,32767
74217716,32767,32767,32767,32767,32767,32767
74221815,32767,32767,32767,32767,-48,32767
74225765,32767,32767,32767,32767,32767,32767
74229730,32767,32767,32767,32767,-13,32767
74234869,32767,32767,32767,-9,32767,32767
74239733,32767,32767,32767,32767,32767,32767
74244797,32767,32767,32767,32767,-50,32767
74249716,32767,32767,32767,32767,32767,32767
74254801,32767,32767,32767,32767,-34,32767
74259723,32767,32767,32767,-7,32767,32767
74263810,32767,32767,32767,32767,-6,32767
74268731,32767,32767,32767,32767,32767,32767
74273801,32767,32767,32767,32767,32767,32767
74278713,32767,32767,32767,32767,-42,32767
74283798,32767,32767,32767,32767,32767,32767
74288722,32767,32767,32767,-36,-29,32767
74293806,32767,32767,32767,32767,32767,32767
74298724,32767,32767,32767,32767,-15,32767
74302817,32767,32767,32767,32767,32767,32767
74307741,32767,32767,32767,32767,32767,32767
74312795,32767,32767,32767,-23,-42,32767
74317715,32767,32767,32767,32767,32767,32767
74323003,32767,32767,32767,32767,-29,32767
74327724,32767,32767,32767,32767,32767,32767
74332069,32767,32767,32767,32767,32767,32767
74335729,32767,32767,32767,32767,-37,32767
74339715,32767,32767,32767,-33,32767,32767
74343736,32767,32767,32767,32767,32767,32767
74347892,32767,32767,32767,32767,-44,32767
74351809,32767,32767,32767,32767,32767,32767
74356828,32767,32767,32767,32767,-20,32767
74361840,32767,32767,32767,2,32767,32767
74366721,32767,32767,32767,32767,32767,32767
74371810,32767,32767,32767,32767,-57,32767
74376720,32767,32767,32767,32767,32767,32767
74380797,32767,32767,32767,32767,-33,32767
74385719,32767,32767,32767,32767,32767,32767
74390731,32767,32767,32767,-28,-15,32767
74395798,32767,32767,32767,32767,32767,32767
74400716,32767,32767,32767,32767,32767,32767
74405799,32767,32767,32767,32767,-50,32767
74410740,32767,32767,32767,32767,32767,32767
74415813,32767,32767,32767,-25,-34,32767
74419803,32767,32767,32767,32767,32767,32767
74424736,32767,32767,32767,32767,-9,32767
74429742,32767,32767,32767,32767,32767,32767
74434815,32767,32767,32767,32767,32767,32767
74439715,32767,32767,32767,-16,-46,32767
74445041,32767,32767,32767,32767,32767,32767
74449734,32767,32767,32767,32767,-33,32767
74454807,32767,32767,32767,32767,32767,32767
74458807,32767,32767,32767,32767,32767,32767
74463723,32767,32767,32767,2,-54,32767
74468789,32767,32767,32767,32767,32767,32767
74473724,32767,32767,32767,32767,-37,32767
74478927,32767,32767,32767,32767,32767,32767
74483732,32767,32767,32767,32767,-24,32767
74488811,32767,32767,32767,32767,32767,32767
74493723,32767,32767,32767,-33,32767,32767
74498735,32767,32767,32767,32767,-55,32767
74502726,32767,32767,32767,32767,32767,32767
74507809,32767,32767,32767,32767,-31,32767
74512714,32767,32767,32767,32767,32767,32767
74517818,32767,32767,32767,-34,-15,32767
74522721,32767,32767,32767,32767,32767,32767
74527796,32767,32767,32767,32767,32767,32767
74532723,32767,32767,32767,32767,-49,32767
74536815,32767,32767,32767,32767,32767,32767
74541733,32767,32767,32767,-24,-26,32767
74546807,32767,32767,32767,32767,32767,32767
74551739,32767,32767,32767,32767,-13,32767
74556807,32767,32767,32767,32767,32767,32767
74561768,32767,32767,32767,32767,32767,32767
74566797,32767,32767,32767,-18,-49,32767
74570724,32767,32767,32767,32767,32767,32767
74575812,32767,32767,32767,32767,-20,32767
74580722,32767,32767,32767,32767,32767,32767
74585811,32767,32767,32767,32767,32767,32767
74590729,32767,32767,32767,-3,-57,32767
74595810,32767,32767,32767,32767,32767,32767
74600908,32767,32767,32767,32767,-45,32767
74605729,32767,32767,32767,32767,32767,32767
74610030,32767,32767,32767,32767,-22,32767
74614729,32767,32767,32767,32767,32767,32767
74619820,32767,32767,32767,-38,32767,32767
74624730,32767,32767,32767,32767,-57,32767
74629798,32767,32767,32767,32767,32767,32767
74634809,32767,32767,32767,32767,-45,32767
74639806,32767,32767,32767,32767,32767,32767
74644716,32767,32767,32767,-29,-30,32767
74648807,32767,32767,32767,32767,32767,32767
74652874,32767,32767,32767,32767,32767,32767
74656714,32767,32767,32767,32767,-36,32767
74660731,32767,32767,32767,32767,32767,32767
74664828,32767,32767,32767,32767,32767,32767
74668801,32767,32767,32767,-15,-44,32767
74673724,32767,32767,32767,32767,32767,32767
74678725,32767,32767,32767,32767,-25,32767
74683796,32767,32767,32767,32767,32767,32767
74688742,32767,32767,32767,32767,-10,32767
74692791,32767,32767,32767,-5,32767,32767
74697727,32767,32767,32767,32767,32767,32767
74702844,32767,32767,32767,32767,-35,32767
74707722,32767,32767,32767,32767,32767,32767
74712789,32767,32767,32767,32767,-20,32767
74717724,32767,32767,32767,2,32767,32767
74723036,32767,32767,32767,32767,-10,32767
74726823,32767,32767,32767,32767,32767,32767
74731728,32767,32767,32767,32767,32767,32767
74736807,32767,32767,32767,32767,-34,32767
74741737,32767,32767,32767,32767,32767,32767
74746793,32767,32767,32767,-28,-19,32767
74751719,32767,32767,32767,32767,32767,32767
74756958,32767,32767,32767,32767,-9,32767
74761731,32767,32767,32767,32767,32767,32767
74765973,32767,32767,32767,32767,32767,32767
74770729,32767,32767,32767,-18,-34,32767
74775019,32767,32767,32767,32767,32767,32767
74778723,32767,32767,32767,32767,32767,32767
74782713,32767,32767,32767,32767,-35,32767
74786799,32767,32767,32767,32767,32767,32767
74790852,32767,32767,32767,32767,32767,32767
74795724,32767,32767,32767,-13,-49,32767
74800791,32767,32767,32767,32767,32767,32767
74804825,32767,32767,32767,32767,-27,32767
74808811,32767,32767,32767,32767,32767,32767
74812711,32767,32767,32767,32767,32767,32767
74816721,32767,32767,32767,32767,-33,32767
74820803,32767,32767,32767,-8,32767,32767
74824802,32767,32767,32767,32767,32767,32767
74829727,32767,32767,32767,32767,-49,32767
74834790,32767,32767,32767,32767,32767,32767
74839795,32767,32767,32767,32767,-36,32767
74843799,32767,32767,32767,32767,32767,32767
74848731,32767,32767,32767,-43,-13,32767
74853803,32767,32767,32767,32767,32767,32767
74858736,32767,32767,32767,32767,32767,32767
74863864,32767,32767,32767,32767,-51,32767
74868732,32767,32767,32767,32767,32767,32767
74873790,32767,32767,32767,-37,-36,32767
74878871,32767,32767,32767,32767,32767,32767
74882727,32767,32767,32767,32767,-13,32767
74887992,32767,32767,32767,32767,32767,32767
74892733,32767,32767,32767,32767,32767,32767
74897042,32767,32767,32767,-22,-43,32767
74900716,32767,32767,32767,32767,32767,32767
74904722,32767,32767,32767,32767,32767,32767
74908798,32767,32767,32767,32767,-46,32767
74912852,32767,32767,32767,32767,32767,32767
74917812,32767,32767,32767,32767,-24,32767
74921911,32767,32767,32767,-16,32767,32767
74926733,32767,32767,32767,32767,32767,32767
74931797,32767,32767,32767,32767,-50,32767
74936726,32767,32767,32767,32767,32767,32767
74941821,32767,32767,32767,32767,-34,32767
74946724,32767,32767,32767,-13,32767,32767
74951837,32767,32767,32767,32767,-16,32767
74955832,32767,32767,32767,32767,32767,32767
74960722,32767,32767,32767,32767,32767,32767
74965718,32767,32767,32767,32767,-39,32767
74970733,32767,32767,32767,2,32767,32767
74975798,32767,32767,32767,32767,-19,32767
74980726,32767,32767,32767,32767,32767,32767
74985730,32767,32767,32767,32767,32767,32767
74990723,32767,32767,32767,32767,-56,32767
74994808,32767,32767,32767,32767,32767,32767
74999717,32767,32767,32767,-39,-32,32767
75004809,32767,32767,32767,32767,32767,32767
75009949,32767,32767,32767,32767,-21,32767
75014798,32767,32767,32767,32767,32767,32767
75019741,32767,32767,32767,32767,32767,32767
75024789,32767,32767,32767,-27,-56,32767
75029717,32767,32767,32767,32767,32767,32767
75033802,32767,32767,32767,32767,-34,32767
75038729,32767,32767,32767,32767,32767,32767
75043970,32767,32767,32767,32767,-18,32767
75048722,32767,32767,32767,-18,32767,32767
75053803,32767,32767,32767,32767,32767,32767
75058722,32767,32767,32767,32767,-54,32767
75063799,32767,32767,32767,32767,32767,32767
75068742,32767,32767,32767,32767,-34,32767
75073730,32767,32767,32767,-15,32767,32767
75077861,32767,32767,32767,32767,-10,32767
75082746,32767,32767,32767,32767,32767,32767
75087789,32767,32767,32767,32767,32767,32767
75092717,32767,32767,32767,32767,-45,32767
75097806,32767,32767,32767,-4,32767,32767
75102722,32767,32767,32767,32767,-30,32767
75107810,32767,32767,32767,32767,32767,32767
75111814,32767,32767,32767,32767,32767,32767
75116722,32767,32767,32767,32767,-56,32767
75121805,32767,32767,32767,32767,32767,32767
75126717,32767,32767,32767,-33,-37,32767
75131817,32767,32767,32767,32767,32767,32767
75136731,32767,32767,32767,32767,-23,32767
75141807,32767,32767,32767,32767,32767,32767
75146726,32767,32767,32767,32767,32767,32767
75150798,32767,32767,32767,-23,-48,32767
75155724,32767,32767,32767,32767,32767,32767
75160793,32767,32767,32767,32767,-35,32767
75165887,32767,32767,32767,32767,32767,32767
75170799,32767,32767,32767,32767,-17,32767
75175713,32767,32767,32767,-26,32767,32767
75180793,32767,32767,32767,32767,32767,32767
75184810,32767,32767,32767,32767,-46,32767
75189723,32767,32767,32767,32767,32767,32767
75194805,32767,32767,32767,32767,-27,32767
75199735,32767,32767,32767,-10,32767,32767
75204807,32767,32767,32767,32767,-14,32767
75209722,32767,32767,32767,32767,32767,32767
75214790,32767,32767,32767,32767,32767,32767
75219770,32767,32767,32767,32767,-49,32767
75224803,32767,32767,32767,-14,32767,32767
75228799,32767,32767,32767,32767,-26,32767
75233732,32767,32767,32767,32767,32767,32767
75238814,32767,32767,32767,32767,-14,32767
75243720,32767,32767,32767,32767,32767,32767
75248797,32767,32767,32767,3,32767,32767
75253724,32767,32767,32767,32767,-49,32767
75258823,32767,32767,32767,32767,32767,32767
75263810,32767,32767,32767,32767,-35,32767
75267806,32767,32767,32767,32767,32767,32767
75272745,32767,32767,32767,32767,32767,32767
75277789,32767,32767,32767,-27,-58,32767
75282720,32767,32767,32767,32767,32767,32767
75288036,32767,32767,32767,32767,-48,32767
75292729,32767,32767,32767,32767,32767,32767
75297804,32767,32767,32767,32767,-31,32767
75301809,32767,32767,32767,-20,32767,32767
75306735,32767,32767,32767,32767,32767,32767
75311801,32767,32767,32767,32767,-58,32767
75316713,32767,32767,32767,32767,32767,32767
75321881,32767,32767,32767,32767,-44,32767
75326724,32767,32767,32767,-23,32767,32767
75331798,32767,32767,32767,32767,-27,32767
75336732,32767,32767,32767,32767,32767,32767
75341820,32767,32767,32767,32767,-15,32767
75345726,32767,32767,32767,32767,32767,32767
75350717,32767,32767,32767,-10,32767,32767
75355849,32767,32767,32767,32767,-37,32767
75360738,32767,32767,32767,32767,32767,32767
75365801,32767,32767,32767,32767,-21,32767
75370720,32767,32767,32767,32767,32767,32767
75375814,32767,32767,32767,-7,-8,32767
75379722,32767,32767,32767,32767,32767,32767
75384807,32767,32767,32767,32767,32767,32767
75389739,32767,32767,32767,32767,-33,32767
75394825,32767,32767,32767,32767,32767,32767
75399723,32767,32767,32767,32767,-19,32767
75404803,32767,32767,32767,-31,32767,32767
75409730,32767,32767,32767,32767,-6,32767
75414800,32767,32767,32767,32767,32767,32767
75418737,32767,32767,32767,32767,32767,32767
75423801,32767,32767,32767,32767,-34,32767
75428727,32767,32767,32767,-23,32767,32767
75433720,32767,32767,32767,32767,-16,32767
75438714,32767,32767,32767,32767,32767,32767
75443947,32767,32767,32767,32767,32767,32767
75448729,32767,32767,32767,32767,-48,32767
75453724,32767,32767,32767,-24,32767,32767
75457802,32767,32767,32767,32767,-26,32767
75461980,32767,32767,32767,32767,32767,32767
75465712,32767,32767,32767,32767,32767,32767
75469714,32767,32767,32767,32767,-31,32767
75473808,32767,32767,32767,32767,32767,32767
75477852,32767,32767,32767,-15,32767,32767
75482725,32767,32767,32767,32767,-46,32767
75487799,32767,32767,32767,32767,32767,32767
75492793,32767,32767,32767,32767,-33,32767
75497738,32767,32767,32767,32767,32767,32767
75501819,32767,32767,32767,-6,-11,32767
75506726,32767,32767,32767,32767,32767,32767
75511837,32767,32767,32767,32767,32767,32767
75516726,32767,32767,32767,32767,-43,32767
75521799,32767,32767,32767,32767,32767,32767
75526732,32767,32767,32767,1,-25,32767
75531812,32767,32767,32767,32767,32767,32767
75535818,32767,32767,32767,32767,32767,32767
75540726,32767,32767,32767,32767,-49,32767
75545814,32767,32767,32767,32767,32767,32767
75550733,32767,32767,32767,32767,-36,32767
75555802,32767,32767,32767,-36,32767,32767
75560715,32767,32767,32767,32767,-23,32767
75566012,32767,32767,32767,32767,32767,32767
75570750,32767,32767,32767,32767,32767,32767
75575084,32767,32767,32767,32767,-48,32767
75579726,32767,32767,32767,-17,32767,32767
75584813,32767,32767,32767,32767,-30,32767
75589722,32767,32767,32767,32767,32767,32767
75594791,32767,32767,32767,32767,-16,32767
75599841,32767,32767,32767,32767,32767,32767
75604823,32767,32767,32767,-15,32767,32767
75609795,32767,32767,32767,32767,-53,32767
75613757,32767,32767,32767,32767,32767,32767
75617836,32767,32767,32767,32767,-18,32767
75621723,32767,32767,32767,32767,32767,32767
75625721,32767,32767,32767,32767,32767,32767
75629800,32767,32767,32767,-7,-25,32767
75633841,32767,32767,32767,32767,32767,32767
75638736,32767,32767,32767,32767,32767,32767
75643800,32767,32767,32767,32767,-48,32767
75648796,32767,32767,32767,32767,32767,32767
75653732,32767,32767,32767,5,-34,32767
75657791,32767,32767,32767,32767,32767,32767
75662747,32767,32767,32767,32767,32767,32767
75667812,32767,32767,32767,32767,-56,32767
75672743,32767,32767,32767,32767,32767,32767
75677804,32767,32767,32767,32767,-40,32767
75682714,32767,32767,32767,-28,32767,32767
75688033,32767,32767,32767,32767,-23,32767
75691809,32767,32767,32767,32767,32767,32767
75696721,32767,32767,32767,32767,32767,32767
75701816,32767,32767,32767,32767,-48,32767
75706725,32767,32767,32767,-17,32767,32767
75711802,32767,32767,32767,32767,-36,32767
75716733,32767,32767,32767,32767,32767,32767
75721899,32767,32767,32767,32767,-21,32767
75726809,32767,32767,32767,32767,32767,32767
75730958,32767,32767,32767,-10,32767,32767
75735725,32767,32767,32767,32767,-47,32767
75739964,32767,32767,32767,32767,32767,32767
75743722,32767,32767,32767,32767,-14,32767
75747715,32767,32767,32767,32767,32767,32767
75751818,32767,32767,32767,32767,32767,32767
75755859,32767,32767,32767,-8,-16,32767
75760727,32767,32767,32767,32767,32767,32767
75764821,32767,32767,32767,32767,32767,32767
75769725,32767,32767,32767,32767,-35,32767
75773936,32767,32767,32767,32767,32767,32767
75777727,32767,32767,32767,32767,32767,32767
75781724,32767,32767,32767,-9,-39,32767
75785803,32767,32767,32767,32767,32767,32767
75789829,32767,32767,32767,32767,32767,32767
75794725,32767,32767,32767,32767,-53,32767
75799794,32767,32767,32767,32767,32767,32767
75803816,32767,32767,32767,32767,-27,32767
75808714,32767,32767,32767,-28,32767,32767
75813803,32767,32767,32767,32767,-14,32767
75818733,32767,32767,32767,32767,32767,32767
75823800,32767,32767,32767,32767,32767,32767
75828735,32767,32767,32767,32767,-49,32767
75833791,32767,32767,32767,-24,32767,32767
75838720,32767,32767,32767,32767,-36,32767
75843956,32767,32767,32767,32767,32767,32767
